year,utility_id,utility_name,sched4part,service_type,data_type,state_code,ownership,residential_revenues,residential_sales,residential_consumers
2007,1936,Bolivar Energy Authority,A,Bundle,O,TN,Municipal,12513.00,148173.00,9089.00
2007,1955,City of Bridgeport Utilities,A,Bundle,O,NE,Municipal,520.00,7690.00,709.00
2007,1956,City of Bonners Ferry,A,Bundle,O,ID,Municipal,1508.00,24696.00,1859.00
2007,1968,Boone Valley Electric Coop,A,Bundle,O,IA,Cooperative,164.00,2426.00,112.00
2007,1970,Village of Boonville,A,Bundle,O,NY,Municipal,1964.00,48285.00,2788.00
2007,1987,Town of Bostic,A,Bundle,O,NC,Municipal,208.00,2381.00,165.00
2007,1997,City of Boscobel,A,Bundle,O,WI,Municipal,1081.00,12706.00,1423.00
2007,2001,Boone Electric Coop,A,Bundle,O,MO,Cooperative,31388.00,397186.00,27890.00
2007,2008,Boulder City City of,A,Bundle,O,NV,Municipal,5960.00,108422.00,6779.00
2007,2010,Bountiful City City of,A,Bundle,O,UT,Municipal,13216.00,159750.00,14889.00
2007,2049,"Bowie-Cass Electric Coop, Inc",A,Bundle,O,TX,Cooperative,44643.00,479403.00,32013.00
2007,2050,City of Bowie,A,Bundle,O,TX,Municipal,3686.00,24680.00,2365.00
2007,2054,City of Bowling Green,A,Bundle,O,OH,Municipal,8555.00,104739.00,12505.00
2007,2056,City of Bowling Green,A,Bundle,O,KY,Municipal,22235.00,279384.00,22686.00
2007,2064,Town of Boyce,A,Bundle,O,LA,Municipal,599.00,4982.00,378.00
2007,2086,Town of Boylston,A,Bundle,O,MA,Municipal,2184.00,19354.00,1879.00
2007,2089,Bozrah Light & Power Company,A,Bundle,O,CT,Municipal,3588.00,23122.00,2358.00
2007,2120,Village of Brainard,A,Bundle,O,NE,Municipal,299.00,4435.00,220.00
2007,2128,Bradner Village of,A,Bundle,O,OH,Municipal,411.00,4298.00,506.00
2007,2135,City of Brady,A,Bundle,O,TX,Municipal,2760.00,25854.00,2408.00
2007,2138,Brainerd Public Utilities,A,Bundle,O,MN,Municipal,3877.00,49610.00,6402.00
2007,2144,Braintree Town of,A,Bundle,O,MA,Municipal,15414.00,112846.00,12737.00
2007,2182,City of Breckenridge,A,Bundle,O,MN,Municipal,1246.00,20238.00,1547.00
2007,2183,City of Breda,A,Bundle,O,IA,Municipal,206.00,2631.00,231.00
2007,2188,City of Breese,A,Bundle,O,IL,Municipal,1934.00,24847.00,1920.00
2007,2192,Bremen Electric Light & Power Co,A,Bundle,O,IN,Municipal,1111.00,16367.00,1871.00
2007,2194,City of Brenham,A,Bundle,O,TX,Municipal,6420.00,70268.00,5061.00
2007,2205,Village of Brewster,A,Bundle,O,OH,Municipal,846.00,10472.00,874.00
2007,2206,Brewster City of,A,Bundle,O,MN,Municipal,166.00,2217.00,224.00
2007,2210,Bridgeport City of,A,Bundle,O,TX,Municipal,2855.00,22980.00,1839.00
2007,2212,"Broad River Electric Coop, Inc",A,Bundle,O,NC,Cooperative,596.00,5866.00,398.00
2007,2212,"Broad River Electric Coop, Inc",A,Bundle,O,SC,Cooperative,27363.00,267994.00,19213.00
2007,2215,"Bridger Valley Elec Assn, Inc",A,Bundle,O,UT,Cooperative,692.00,6228.00,1685.00
2007,2215,"Bridger Valley Elec Assn, Inc",A,Bundle,O,WY,Cooperative,2860.00,34520.00,3372.00
2007,2220,Brigham City Corporation,A,Bundle,O,UT,Municipal,4117.00,54462.00,6250.00
2007,2236,Town of Brinson,A,Bundle,O,GA,Municipal,185.00,1829.00,116.00
2007,2247,Bristol City of,A,Bundle,O,TN,Municipal,32926.00,478785.00,28264.00
2007,2248,Bristol Virginia Utilities,A,Bundle,O,VA,Municipal,16479.00,216243.00,13624.00
2007,2268,Town of Braman,A,Bundle,O,OK,Municipal,163.00,1788.00,131.00
2007,2270,City of Bronson,A,Bundle,O,KS,Municipal,118.00,1442.00,139.00
2007,2272,Village of Brocton,A,Bundle,O,NY,Municipal,397.00,9957.00,789.00
2007,2273,Brodhead Water & Lighting Comm,A,Bundle,O,WI,Municipal,1218.00,13489.00,1498.00
2007,2277,City of Broken Bow,A,Bundle,O,NE,Municipal,1064.00,21719.00,1772.00
2007,2285,Brookings City of,A,Bundle,O,SD,Municipal,5645.00,86183.00,7703.00
2007,2287,City of Brooklyn,A,Bundle,O,IA,Municipal,615.00,7054.00,681.00
2007,2289,Town of Brooklyn,A,Bundle,O,IN,Municipal,520.00,6163.00,524.00
2007,2304,Town of Brookston,A,Bundle,O,IN,Municipal,475.00,8546.00,760.00
2007,2316,Brown County Rural Elec Assn,A,Bundle,O,MN,Cooperative,5032.00,65023.00,3308.00
2007,2354,Brown-Atchison E C A Inc,A,Bundle,O,KS,Cooperative,5110.00,63377.00,2830.00
2007,2394,Burke-Divide Electric Coop Inc,A,Bundle,O,ND,Cooperative,2306.00,31937.00,1913.00
2007,2404,City of Brownfield,A,Bundle,O,TX,Municipal,3258.00,32111.00,3288.00
2007,2409,Brownsville Public Utilities Board,A,Bundle,O,TX,Municipal,47585.00,489511.00,38080.00
2007,2411,City of Brownsville,A,Bundle,O,TN,Municipal,4481.00,62895.00,4256.00
2007,2412,City of Brownton,A,Bundle,O,MN,Municipal,260.00,3688.00,343.00
2007,2423,City of Brundidge,A,Bundle,O,AL,Municipal,877.00,12911.00,1132.00
2007,2439,City of Bryan,A,Bundle,O,OH,Municipal,4818.00,48461.00,5025.00
2007,2442,City of Bryan,A,Bundle,O,TX,Municipal,31004.00,335367.00,27504.00
2007,2448,City of Bryant,A,Bundle,O,SD,Municipal,150.00,2072.00,185.00
2007,2469,Buckeye Irrigation District,A,Bundle,O,AZ,Political Subdivision,129.00,1519.00,69.00
2007,2485,City of Buffalo,A,Bundle,O,MN,Municipal,4408.00,38720.00,4580.00
2007,2487,City of Buford,A,Bundle,O,GA,Municipal,3044.00,30943.00,2395.00
2007,2491,City of Buhl,A,Bundle,O,MN,Municipal,226.00,3762.00,534.00
2007,2502,"Buckeye Rural Elec Coop, Inc",A,Bundle,O,OH,Cooperative,27699.00,247760.00,18573.00
2007,2507,City of Burbank,A,Bundle,O,CA,Municipal,36157.00,284875.00,44009.00
2007,2534,City of Burke,A,Bundle,O,SD,Municipal,279.00,3650.00,358.00
2007,2545,City of Burley,A,Bundle,O,ID,Municipal,2924.00,44850.00,3710.00
2007,2547,City of Burlingame,A,Bundle,O,KS,Municipal,510.00,5631.00,546.00
2007,2548,Burlington City of,A,Bundle,O,VT,Municipal,12446.00,90621.00,16210.00
2007,2550,City of Burlington,A,Bundle,O,CO,Municipal,1112.00,11001.00,1813.00
2007,2551,City of Burlington,A,Bundle,O,KS,Municipal,1192.00,12066.00,1302.00
2007,2553,City of Burlington,A,Bundle,O,OK,Municipal,107.00,1368.00,89.00
2007,2559,City of Burnet,A,Bundle,O,TX,Municipal,2489.00,23711.00,2017.00
2007,2599,Burt County Public Power Dist,A,Bundle,O,NE,Political Subdivision,5044.00,57746.00,3389.00
2007,2600,City of Burt,A,Bundle,O,IA,Municipal,200.00,1995.00,219.00
2007,2609,City of Burwell,A,Bundle,O,NE,Municipal,477.00,6980.00,575.00
2007,2633,City of Bushnell,A,Bundle,O,FL,Municipal,1144.00,8705.00,779.00
2007,2634,City of Bushnell,A,Bundle,O,IL,Municipal,1090.00,14230.00,1426.00
2007,2641,"Butler Rural El Coop Assn, Inc",A,Bundle,O,KS,Cooperative,9908.00,91631.00,6195.00
2007,2643,Butler County Rural P P D,A,Bundle,O,NE,Political Subdivision,5137.00,66101.00,4867.00
2007,2647,Butler City of,A,Bundle,O,MO,Municipal,2343.00,18902.00,2006.00
2007,2650,Borough of Butler,A,Bundle,O,NJ,Municipal,10441.00,106717.00,9644.00
2007,2651,Butler Rural Electric Coop Inc,A,Bundle,O,OH,Cooperative,20376.00,190807.00,10754.00
2007,2652,Butler County Rural Elec Coop,A,Bundle,O,IA,Cooperative,9200.00,90678.00,4846.00
2007,2655,"Butte Electric Coop, Inc",A,Bundle,O,SD,Cooperative,4172.00,51687.00,4119.00
2007,2678,C & L Electric Coop Corp,A,Bundle,O,AR,Cooperative,24670.00,250793.00,19096.00
2007,2726,City of Cabool,A,Bundle,O,MO,Municipal,702.00,9354.00,777.00
2007,2759,Village of Cadott,A,Bundle,O,WI,Municipal,479.00,5914.00,641.00
2007,2773,City of Cairo,A,Bundle,O,GA,Municipal,5436.00,52226.00,3842.00
2007,2774,CMS Electric Coop Inc,A,Bundle,O,KS,Cooperative,2967.00,23711.00,1987.00
2007,2776,Cairo Public Utility Company,A,Bundle,O,IL,Municipal,1366.00,13088.00,1174.00
2007,2800,City of Caldwell,A,Bundle,O,TX,Municipal,2181.00,19569.00,1535.00
2007,2809,City of Callender,A,Bundle,O,IA,Municipal,164.00,1665.00,191.00
2007,2810,City of Caledonia,A,Bundle,O,MN,Municipal,1041.00,10256.00,1340.00
2007,2812,City of Calhoun,A,Bundle,O,GA,Municipal,4181.00,43559.00,3902.00
2007,2819,Calpine Pittsburg LLC,A,Bundle,O,CA,Unregulated,0.00,0.00,0.00
2007,2821,Caliente City of,A,Bundle,O,NV,Municipal,633.00,6899.00,673.00
2007,2830,Calpine Power America LP,B,Energy,O,CA,Retail Power Marketer,0.00,0.00,0.00
2007,2830,Calpine Power America LP,D,Bundle,O,TX,Retail Power Marketer,0.00,0.00,0.00
2007,2843,Los Medanos Energy Center LLC,A,Bundle,O,CA,Unregulated,0.00,0.00,0.00
2007,2849,Central Electric Power Assn,A,Bundle,O,MS,Cooperative,38145.00,454668.00,28319.00
2007,2851,City of California,A,Bundle,O,MO,Municipal,2114.00,18544.00,1935.00
2007,2859,Village of Callaway,A,Bundle,O,NE,Municipal,288.00,4657.00,335.00
2007,2871,Calpine Corp-Agnews,A,Bundle,O,CA,Unregulated,0.00,0.00,0.00
2007,2888,City of Cambridge,A,Bundle,O,NE,Municipal,450.00,5284.00,502.00
2007,2890,City of Camden,A,Bundle,O,SC,Municipal,9348.00,109956.00,9308.00
2007,2900,City of Cameron,A,Bundle,O,MO,Municipal,2881.00,31119.00,2838.00
2007,2903,Canoochee Electric Member Corp,A,Bundle,O,GA,Cooperative,25155.00,274936.00,18141.00
2007,2910,City of Camilla,A,Bundle,O,GA,Municipal,2738.00,27519.00,1886.00
2007,2911,"Canadian Valley Elec Coop, Inc",A,Bundle,O,OK,Cooperative,29772.00,294366.00,20633.00
2007,2930,City of Campbell,A,Bundle,O,MO,Municipal,971.00,10992.00,846.00
2007,2931,Village of Campbell,A,Bundle,O,NE,Municipal,158.00,1535.00,168.00
2007,2955,Canby Utility Board,A,Bundle,O,OR,Municipal,4646.00,78195.00,6002.00
2007,2960,"Caney Fork Electric Coop, Inc",A,Bundle,O,TN,Cooperative,33163.00,404548.00,26227.00
2007,2961,"Caney Valley El Coop Assn, Inc",A,Bundle,O,KS,Cooperative,3911.00,31193.00,3685.00
2007,2964,Cannelton Utilities,A,Bundle,O,IN,Municipal,597.00,8539.00,793.00
2007,2974,Canton Municipal Utilities,A,Bundle,O,MS,Municipal,4808.00,50571.00,3908.00
2007,2982,Cape Hatteras Elec Member Corp,A,Bundle,O,NC,Cooperative,10994.00,94632.00,6177.00
2007,2985,"Capital Electric Coop, Inc",A,Bundle,O,ND,Cooperative,10374.00,142268.00,12326.00
2007,2986,"Cam Wal Electric Coop, Inc",A,Bundle,O,SD,Cooperative,2691.00,25839.00,1919.00
2007,2998,"Carbon Power & Light, Inc",A,Bundle,O,WY,Cooperative,5028.00,43894.00,4816.00
2007,3008,Village of Carey,A,Bundle,O,OH,Municipal,1632.00,18126.00,1685.00
2007,3029,Crlisle City of,A,Bundle,O,IA,Municipal,788.00,10546.00,1313.00
2007,3030,Cardinal Cogen Inc,A,Bundle,O,CA,Unregulated,0.00,0.00,0.00
2007,3037,Carlyle City of,A,Bundle,O,IL,Municipal,1286.00,15151.00,1517.00
2007,3040,Carmi City of,A,Bundle,O,IL,Municipal,2560.00,27627.00,2769.00
2007,3046,Carolina Power & Light Co,A,Bundle,O,NC,Investor Owned,1411517.00,15001238.00,1058588.00
2007,3046,Carolina Power & Light Co,A,Bundle,O,SC,Investor Owned,201501.00,2182809.00,138623.00
2007,3075,Carroll County,A,Bundle,O,TN,Municipal,15814.00,207725.00,12732.00
2007,3076,"Carroll Electric Coop, Inc",A,Bundle,O,OH,Cooperative,12175.00,133089.00,10889.00
2007,3081,Carroll Electric Member Corp,A,Bundle,O,GA,Cooperative,67541.00,664485.00,46572.00
2007,3082,Carrollton Board of Public Wks,A,Bundle,O,MO,Municipal,1990.00,18900.00,1752.00
2007,3086,Carroll County REMC,A,Bundle,O,IN,Cooperative,9317.00,97150.00,6765.00
2007,3093,Carroll Electric Coop Corp,A,Bundle,O,AR,Cooperative,80797.00,1002074.00,68985.00
2007,3093,Carroll Electric Coop Corp,A,Bundle,O,MO,Cooperative,9103.00,108980.00,9924.00
2007,3107,Carteret-Craven El Member Corp,A,Bundle,O,NC,Cooperative,43632.00,422734.00,32794.00
2007,3108,Cartersville City of,A,Bundle,O,GA,Municipal,7125.00,75867.00,6135.00
2007,3109,Cap Rock Energy Corporation,A,Bundle,O,TX,Investor Owned,31651.00,279366.00,23552.00
2007,3111,Cass Electric Coop,A,Bundle,O,IA,Cooperative,105.00,1213.00,95.00
2007,3113,City of Carthage,A,Bundle,O,MO,Municipal,6064.00,73674.00,6381.00
2007,3136,City of Cascade Locks,A,Bundle,O,OR,Municipal,676.00,8337.00,503.00
2007,3137,Cascade Municipal Utilities,A,Bundle,O,IA,Municipal,731.00,7868.00,893.00
2007,3138,"Cavalier Rural Elec Coop, Inc",A,Bundle,O,ND,Cooperative,2544.00,29614.00,1332.00
2007,3153,City of Casey,A,Bundle,O,IL,Municipal,1438.00,14669.00,1841.00
2007,3155,City of Cashmere,A,Bundle,O,WA,Municipal,580.00,20150.00,950.00
2007,3156,Village of Cashton,A,Bundle,O,WI,Municipal,353.00,4483.00,484.00
2007,3164,Village of Castile,A,Bundle,O,NY,Municipal,328.00,6692.00,523.00
2007,3168,City of Castroville,A,Bundle,O,TX,Municipal,1273.00,14513.00,1135.00
2007,3170,Borough of Catawissa,A,Bundle,O,PA,Municipal,879.00,5747.00,807.00
2007,3186,City of Cavalier,A,Bundle,O,ND,Municipal,559.00,8880.00,732.00
2007,3191,City of Cawker City,A,Bundle,O,KS,Municipal,289.00,3563.00,355.00
2007,3203,Cedar Falls Utilities,A,Bundle,O,IA,Municipal,12206.00,160149.00,15415.00
2007,3205,Cedar-Knox Public Power Dist,A,Bundle,O,NE,Political Subdivision,6089.00,91761.00,5367.00
2007,3208,Cedarburg Light & Water Comm,A,Bundle,O,WI,Municipal,4262.00,45007.00,5153.00
2007,3216,Celina City of,A,Bundle,O,OH,Municipal,5070.00,74573.00,6757.00
2007,3222,Central Alabama Electric Coop,A,Bundle,O,AL,Cooperative,63819.00,574590.00,38801.00
2007,3226,"Central Rural Electric Cooperative, Inc",A,Bundle,O,OK,Cooperative,21762.00,267722.00,16027.00
2007,3227,City of Center,A,Bundle,O,CO,Municipal,471.00,5491.00,851.00
2007,3230,Town of Centerville,A,Bundle,O,IN,Municipal,1092.00,14857.00,1186.00
2007,3235,City of Central City,A,Bundle,O,NE,Municipal,1168.00,15957.00,1339.00
2007,3236,"Central Electric Coop, Inc",A,Bundle,O,SD,Cooperative,8206.00,101575.00,6379.00
2007,3240,Central Electric Coop Inc,A,Bundle,O,OR,Cooperative,30160.00,443665.00,26515.00
2007,3245,"Central Florida Elec Coop, Inc",A,Bundle,O,FL,Cooperative,40540.00,373991.00,30082.00
2007,3248,Central Georgia El Member Corp,A,Bundle,O,GA,Cooperative,61842.00,699360.00,44699.00
2007,3249,Central Hudson Gas & Elec Corp,A,Bundle,O,NY,Investor Owned,292307.00,2087392.00,248621.00
2007,3249,Central Hudson Gas & Elec Corp,C,Delivery,O,NY,Investor Owned,1611.00,30785.00,3227.00
2007,3250,Central Electric Membership Corporation,A,Bundle,O,NC,Cooperative,29826.00,281607.00,17439.00
2007,3252,Central Illinois Light Co,A,Bundle,O,IL,Investor Owned,180545.00,2043903.00,185147.00
2007,3252,Central Illinois Light Co,C,Delivery,O,IL,Investor Owned,0.00,0.00,0.00
2007,3253,Central Illinois Pub Serv Co,A,Bundle,O,IL,Investor Owned,335034.00,3954401.00,331616.00
2007,3253,Central Illinois Pub Serv Co,C,Delivery,O,IL,Investor Owned,0.00,0.00,0.00
2007,3264,Central Lincoln People's Ut Dt,A,Bundle,O,OR,Political Subdivision,30183.00,436772.00,32475.00
2007,3265,Cleco Power LLC,A,Bundle,O,LA,Investor Owned,408885.00,3595481.00,230063.00
2007,3266,Central Maine Power Co,A,Bundle,O,ME,Investor Owned,13.00,80.00,28.00
2007,3266,Central Maine Power Co,C,Delivery,O,ME,Investor Owned,234291.00,3473914.00,538454.00
2007,3268,Central Missouri Elec Coop Inc,A,Bundle,O,MO,Cooperative,12392.00,169711.00,9806.00
2007,3273,"Central New Mexico El Coop, Inc",A,Bundle,O,NM,Cooperative,15835.00,113414.00,15711.00
2007,3282,"Central Texas Elec Coop, Inc",A,Bundle,O,TX,Cooperative,36365.00,346645.00,31957.00
2007,3287,"Central Valley Elec Coop, Inc",A,Bundle,O,NM,Cooperative,4463.00,58747.00,4934.00
2007,3291,Central Virginia Electric Coop,A,Bundle,O,VA,Cooperative,40363.00,473268.00,30604.00
2007,3292,Central Vermont Pub Serv Corp,A,Bundle,O,VT,Investor Owned,136359.00,1003055.00,135591.00
2007,3293,Central Wisconsin Elec Coop,A,Bundle,O,WI,Cooperative,8736.00,71404.00,7355.00
2007,3294,City of Centralia,A,Bundle,O,KS,Municipal,173.00,2076.00,252.00
2007,3295,City of Centralia,A,Bundle,O,WA,Municipal,7916.00,119262.00,8215.00
2007,3296,Centralia City of,A,Bundle,O,MO,Municipal,1549.00,23531.00,1848.00
2007,3298,Village of Centuria,A,Bundle,O,WI,Municipal,340.00,3244.00,289.00
2007,3314,"Chariton Valley Elec Coop, Inc",A,Bundle,O,IA,Cooperative,4381.00,48374.00,3753.00
2007,3315,"Charles Mix Electric Assn, Inc",A,Bundle,O,SD,Cooperative,2456.00,27421.00,2053.00
2007,3323,Town of Chalmers,A,Bundle,O,IN,Municipal,168.00,2992.00,298.00
2007,3329,Borough of Chambersburg,A,Bundle,O,PA,Municipal,7866.00,91904.00,9074.00
2007,3355,City of Chanute,A,Bundle,O,KS,Municipal,4659.00,46133.00,4650.00
2007,3356,City of Ceylon,A,Bundle,O,MN,Municipal,84.00,1080.00,123.00
2007,3366,City of Chapman,A,Bundle,O,KS,Municipal,840.00,8414.00,615.00
2007,3370,Channel Energy Center,A,Bundle,O,TX,Unregulated,0.00,0.00,0.00
2007,3373,City of Chappell,A,Bundle,O,NE,Municipal,259.00,4522.00,585.00
2007,3384,City of Charlevoix,A,Bundle,O,MI,Municipal,1856.00,21084.00,3537.00
2007,3390,"Caddo Electric Coop, Inc",A,Bundle,O,OK,Cooperative,19471.00,165178.00,15006.00
2007,3400,City of Chaska,A,Bundle,O,MN,Municipal,7244.00,77983.00,7995.00
2007,3405,Village of Chatham,A,Bundle,O,IL,Municipal,3830.00,44869.00,4121.00
2007,3406,City of Chattahoochee,A,Bundle,O,FL,Municipal,1253.00,13106.00,1071.00
2007,3408,Chattanooga City of,A,Bundle,O,GA,Municipal,12012.00,158336.00,9740.00
2007,3408,Chattanooga City of,A,Bundle,O,TN,Municipal,168014.00,2166820.00,135454.00
2007,3413,PUD No 1 of Chelan County,A,Bundle,O,WA,Political Subdivision,21514.00,723008.00,34129.00
2007,3415,Village of Chelsea,A,Bundle,O,MI,Municipal,1547.00,16654.00,2153.00
2007,3420,City of Cheney,A,Bundle,O,WA,Municipal,2810.00,45546.00,3969.00
2007,3421,City of Chignik,A,Bundle,O,AK,Municipal,95.00,193.00,54.00
2007,3422,City of Chefornak,A,Bundle,O,AK,Municipal,224.00,407.00,85.00
2007,3426,Cherokee Electric Coop,A,Bundle,O,AL,Cooperative,25165.00,249044.00,17253.00
2007,3435,"Cherry-Todd Electric Coop, Inc",A,Bundle,O,NE,Cooperative,442.00,7080.00,336.00
2007,3435,"Cherry-Todd Electric Coop, Inc",A,Bundle,O,SD,Cooperative,3569.00,50686.00,3466.00
2007,3436,Cherryland Electric Coop Inc,A,Bundle,O,MI,Cooperative,27130.00,242736.00,30705.00
2007,3437,City of Cherryville,A,Bundle,O,NC,Municipal,2617.00,25447.00,2150.00
2007,3445,Village of Chester,A,Bundle,O,NE,Municipal,113.00,1347.00,147.00
2007,3447,Town of Chester,A,Bundle,O,MA,Municipal,558.00,4366.00,604.00
2007,3454,City of Chetopa,A,Bundle,O,KS,Municipal,763.00,6479.00,648.00
2007,3459,City of Chewelah,A,Bundle,O,WA,Municipal,787.00,11613.00,1091.00
2007,3461,Cheyenne Light Fuel & Power Co,A,Bundle,O,WY,Investor Owned,24060.00,259817.00,35058.00
2007,3465,Chitina Electric Inc,A,Bundle,O,AK,Investor Owned,72.00,156.00,47.00
2007,3470,Cherokee County Elec Coop Assn,A,Bundle,O,TX,Cooperative,25286.00,245774.00,16997.00
2007,3475,City of Chickamauga,A,Bundle,O,GA,Municipal,986.00,12483.00,857.00
2007,3477,Chicopee City of,A,Bundle,O,MA,Municipal,22816.00,189474.00,23356.00
2007,3478,Cimarron Electric Coop,A,Bundle,O,OK,Cooperative,14550.00,127026.00,11463.00
2007,3486,Chillicothe Municipal Utils,A,Bundle,O,MO,Municipal,4044.00,44660.00,3867.00
2007,3495,Chimney Rock Public Power Dist,A,Bundle,O,NE,Political Subdivision,2546.00,23331.00,1926.00
2007,3498,Chippewa Valley Electric Coop,A,Bundle,O,WI,Cooperative,9375.00,87404.00,6822.00
2007,3502,"Choctawhatche Elec Coop, Inc",A,Bundle,O,FL,Cooperative,58691.00,533430.00,36350.00
2007,3503,"Choptank Electric Coop, Inc",A,Bundle,O,MD,Cooperative,81081.00,670417.00,46488.00
2007,3522,Chugach Electric Assn Inc,A,Bundle,O,AK,Cooperative,76960.00,557081.00,69449.00
2007,3525,Village of Churchville,A,Bundle,O,NY,Municipal,645.00,11639.00,831.00
2007,3527,Choctaw Electric Coop Inc,A,Bundle,O,OK,Cooperative,25320.00,223479.00,16343.00
2007,3535,City of Cimarron,A,Bundle,O,KS,Municipal,894.00,7912.00,882.00
2007,3542,Cincinnati Gas & Electric Company,A,Bundle,O,OH,Investor Owned,776653.00,7637773.00,600495.00
2007,3542,Cincinnati Gas & Electric Company,C,Delivery,O,OH,Investor Owned,5509.00,145922.00,10131.00
2007,3579,Cirro Corporation,D,Bundle,O,TX,Retail Power Marketer,89556.00,661874.00,44682.00
2007,3597,Citizens Electric Co,A,Bundle,O,PA,Investor Owned,6021.00,85851.00,5603.00
2007,3600,Citizens Electric Corporation,A,Bundle,O,MO,Cooperative,30588.00,307325.00,23568.00
2007,3633,City of McLaughlin,A,Bundle,O,SD,Municipal,211.00,3341.00,320.00
2007,3634,City of Nixa,A,Bundle,O,MO,Municipal,6210.00,78989.00,7698.00
2007,3641,"Claiborne Electric Coop, Inc",A,Bundle,O,LA,Cooperative,20813.00,309487.00,20910.00
2007,3644,PUD No 1 of Clallam County,A,Bundle,O,WA,Political Subdivision,30110.00,439218.00,26458.00
2007,3647,City of Claremore,A,Bundle,O,OK,Municipal,10228.00,111868.00,9721.00
2007,3660,PUD No 1 of Clark County,A,Bundle,O,WA,Political Subdivision,184265.00,2340667.00,165171.00
2007,3687,Clark Energy Coop Inc,A,Bundle,O,KY,Cooperative,29717.00,336749.00,24152.00
2007,3701,Clark Electric Coop,A,Bundle,O,WI,Cooperative,13330.00,131342.00,8716.00
2007,3702,Clarksdale Public Utilities,A,Bundle,O,MS,Municipal,6369.00,75620.00,5906.00
2007,3703,Clarkson City of,A,Bundle,O,NE,Municipal,292.00,4697.00,322.00
2007,3704,Clarksville City of,A,Bundle,O,TN,Municipal,58066.00,770142.00,48637.00
2007,3705,Clarksville Light & Water Co,A,Bundle,O,AR,Municipal,3478.00,43379.00,3544.00
2007,3710,City of Clay Center,A,Bundle,O,KS,Municipal,2082.00,21067.00,2277.00
2007,3712,Clay County Electric Coop Corp,A,Bundle,O,AR,Cooperative,11841.00,110050.00,10448.00
2007,3712,Clay County Electric Coop Corp,A,Bundle,O,MO,Cooperative,59.00,600.00,58.00
2007,3716,Clay-Union Electric Corp,A,Bundle,O,SD,Cooperative,4008.00,47368.00,3060.00
2007,3722,Clarke Electric Coop Inc,A,Bundle,O,IA,Cooperative,7336.00,58000.00,4957.00
